Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,TradingSymbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
BCD,bcs_fo,JPYINR,2112861,OPTCUR,PE,60.75,JPYINR202370760.75PE,JPYINR202370760.75PE,JPYINR 07JUL23 60.75 PE,2023-07-07,1,0.0025
BCD,bcs_fo,JPYINR,2114694,OPTCUR,CE,60.75,JPYINR202371460.75CE,JPYINR202371460.75CE,JPYINR 14JUL23 60.75 CE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2114683,OPTCUR,PE,60.75,JPYINR202371460.75PE,JPYINR202371460.75PE,JPYINR 14JUL23 60.75 PE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2115530,OPTCUR,CE,60.75,JPYINR202372160.75CE,JPYINR202372160.75CE,JPYINR 21JUL23 60.75 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115518,OPTCUR,PE,60.75,JPYINR202372160.75PE,JPYINR202372160.75PE,JPYINR 21JUL23 60.75 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2116113,OPTCUR,CE,60.75,JPYINR202372860.75CE,JPYINR202372860.75CE,JPYINR 28JUL23 60.75 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116108,OPTCUR,PE,60.75,JPYINR202372860.75PE,JPYINR202372860.75PE,JPYINR 28JUL23 60.75 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116879,OPTCUR,CE,60.75,JPYINR202380460.75CE,JPYINR202380460.75CE,JPYINR 04AUG23 60.75 CE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116872,OPTCUR,PE,60.75,JPYINR202380460.75PE,JPYINR202380460.75PE,JPYINR 04AUG23 60.75 PE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2117690,OPTCUR,CE,60.75,JPYINR202381160.75CE,JPYINR202381160.75CE,JPYINR 11AUG23 60.75 CE,2023-08-11,1,0.0025
BCD,bcs_fo,JPYINR,2117677,OPTCUR,PE,60.75,JPYINR202381160.75PE,JPYINR202381160.75PE,JPYINR 11AUG23 60.75 PE,2023-08-11,1,0.0025
BCD,bcs_fo,JPYINR,2119635,OPTCUR,CE,60.75,JPYINR202381860.75CE,JPYINR202381860.75CE,JPYINR 18AUG23 60.75 CE,2023-08-18,1,0.0025
BCD,bcs_fo,JPYINR,2119630,OPTCUR,PE,60.75,JPYINR202381860.75PE,JPYINR202381860.75PE,JPYINR 18AUG23 60.75 PE,2023-08-18,1,0.0025
BCD,bcs_fo,JPYINR,2120000,OPTCUR,CE,60.75,JPYINR202382560.75CE,JPYINR202382560.75CE,JPYINR 25AUG23 60.75 CE,2023-08-25,1,0.0025
BCD,bcs_fo,JPYINR,2119992,OPTCUR,PE,60.75,JPYINR202382560.75PE,JPYINR202382560.75PE,JPYINR 25AUG23 60.75 PE,2023-08-25,1,0.0025
BCD,bcs_fo,JPYINR,2120887,OPTCUR,CE,60.75,JPYINR202390160.75CE,JPYINR202390160.75CE,JPYINR 01SEP23 60.75 CE,2023-09-01,1,0.0025
BCD,bcs_fo,JPYINR,2120877,OPTCUR,PE,60.75,JPYINR202390160.75PE,JPYINR202390160.75PE,JPYINR 01SEP23 60.75 PE,2023-09-01,1,0.0025
BCD,bcs_fo,JPYINR,2121584,OPTCUR,CE,60.75,JPYINR202390860.75CE,JPYINR202390860.75CE,JPYINR 08SEP23 60.75 CE,2023-09-08,1,0.0025
BCD,bcs_fo,JPYINR,2121574,OPTCUR,PE,60.75,JPYINR202390860.75PE,JPYINR202390860.75PE,JPYINR 08SEP23 60.75 PE,2023-09-08,1,0.0025
BCD,bcs_fo,JPYINR,2156203,OPTCUR,CE,60.75,JPYINR202392660.75CE,JPYINR202392660.75CE,JPYINR 26SEP23 60.75 CE,2023-09-26,1,0.0025
BCD,bcs_fo,JPYINR,2156190,OPTCUR,PE,60.75,JPYINR202392660.75PE,JPYINR202392660.75PE,JPYINR 26SEP23 60.75 PE,2023-09-26,1,0.0025
BCD,bcs_fo,JPYINR,2100510,OPTCUR,CE,60.75,JPYINR2023122760.75CE,JPYINR2023122760.75CE,JPYINR 27DEC23 60.75 CE,2023-12-27,1,0.0025
BCD,bcs_fo,JPYINR,2100496,OPTCUR,PE,60.75,JPYINR2023122760.75PE,JPYINR2023122760.75PE,JPYINR 27DEC23 60.75 PE,2023-12-27,1,0.0025
BCD,bcs_fo,JPYINR,2110033,OPTCUR,CE,60.75,JPYINR202432760.75CE,JPYINR202432760.75CE,JPYINR 27MAR24 60.75 CE,2024-03-27,1,0.0025
BCD,bcs_fo,JPYINR,2110016,OPTCUR,PE,60.75,JPYINR202432760.75PE,JPYINR202432760.75PE,JPYINR 27MAR24 60.75 PE,2024-03-27,1,0.0025
BCD,bcs_fo,JPYINR,2113579,OPTCUR,CE,60.75,JPYINR202372760.75CE,JPYINR202372760.75CE,JPYINR 27JUL23 60.75 CE,2023-07-27,1,0.0025
BCD,bcs_fo,JPYINR,2113566,OPTCUR,PE,60.75,JPYINR202372760.75PE,JPYINR202372760.75PE,JPYINR 27JUL23 60.75 PE,2023-07-27,1,0.0025
BCD,bcs_fo,JPYINR,2117834,OPTCUR,CE,60.75,JPYINR202382960.75CE,JPYINR202382960.75CE,JPYINR 29AUG23 60.75 CE,2023-08-29,1,0.0025
BCD,bcs_fo,JPYINR,2117820,OPTCUR,PE,60.75,JPYINR202382960.75PE,JPYINR202382960.75PE,JPYINR 29AUG23 60.75 PE,2023-08-29,1,0.0025
BCD,bcs_fo,JPYINR,2113192,OPTCUR,CE,61,JPYINR202370761.0CE,JPYINR202370761.0CE,JPYINR 07JUL23 61.0 CE,2023-07-07,1,0.0025
BCD,bcs_fo,JPYINR,2113186,OPTCUR,PE,61,JPYINR202370761.0PE,JPYINR202370761.0PE,JPYINR 07JUL23 61.0 PE,2023-07-07,1,0.0025
BCD,bcs_fo,JPYINR,2114592,OPTCUR,CE,61,JPYINR202371461.0CE,JPYINR202371461.0CE,JPYINR 14JUL23 61.0 CE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2114581,OPTCUR,PE,61,JPYINR202371461.0PE,JPYINR202371461.0PE,JPYINR 14JUL23 61.0 PE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2115423,OPTCUR,CE,61,JPYINR202372161.0CE,JPYINR202372161.0CE,JPYINR 21JUL23 61.0 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115416,OPTCUR,PE,61,JPYINR202372161.0PE,JPYINR202372161.0PE,JPYINR 21JUL23 61.0 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2116041,OPTCUR,CE,61,JPYINR202372861.0CE,JPYINR202372861.0CE,JPYINR 28JUL23 61.0 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116035,OPTCUR,PE,61,JPYINR202372861.0PE,JPYINR202372861.0PE,JPYINR 28JUL23 61.0 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116848,OPTCUR,CE,61,JPYINR202380461.0CE,JPYINR202380461.0CE,JPYINR 04AUG23 61.0 CE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116839,OPTCUR,PE,61,JPYINR202380461.0PE,JPYINR202380461.0PE,JPYINR 04AUG23 61.0 PE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2117576,OPTCUR,CE,61,JPYINR202381161.0CE,JPYINR202381161.0CE,JPYINR 11AUG23 61.0 CE,2023-08-11,1,0.0025
BCD,bcs_fo,JPYINR,2117566,OPTCUR,PE,61,JPYINR202381161.0PE,JPYINR202381161.0PE,JPYINR 11AUG23 61.0 PE,2023-08-11,1,0.0025
BCD,bcs_fo,JPYINR,2119566,OPTCUR,CE,61,JPYINR202381861.0CE,JPYINR202381861.0CE,JPYINR 18AUG23 61.0 CE,2023-08-18,1,0.0025
BCD,bcs_fo,JPYINR,2119558,OPTCUR,PE,61,JPYINR202381861.0PE,JPYINR202381861.0PE,JPYINR 18AUG23 61.0 PE,2023-08-18,1,0.0025
BCD,bcs_fo,JPYINR,2120143,OPTCUR,CE,61,JPYINR202382561.0CE,JPYINR202382561.0CE,JPYINR 25AUG23 61.0 CE,2023-08-25,1,0.0025
BCD,bcs_fo,JPYINR,2120133,OPTCUR,PE,61,JPYINR202382561.0PE,JPYINR202382561.0PE,JPYINR 25AUG23 61.0 PE,2023-08-25,1,0.0025
BCD,bcs_fo,JPYINR,2120810,OPTCUR,CE,61,JPYINR202390161.0CE,JPYINR202390161.0CE,JPYINR 01SEP23 61.0 CE,2023-09-01,1,0.0025
BCD,bcs_fo,JPYINR,2120805,OPTCUR,PE,61,JPYINR202390161.0PE,JPYINR202390161.0PE,JPYINR 01SEP23 61.0 PE,2023-09-01,1,0.0025
BCD,bcs_fo,JPYINR,2121561,OPTCUR,CE,61,JPYINR202390861.0CE,JPYINR202390861.0CE,JPYINR 08SEP23 61.0 CE,2023-09-08,1,0.0025
BCD,bcs_fo,JPYINR,2121555,OPTCUR,PE,61,JPYINR202390861.0PE,JPYINR202390861.0PE,JPYINR 08SEP23 61.0 PE,2023-09-08,1,0.0025
BCD,bcs_fo,JPYINR,2156091,OPTCUR,CE,61,JPYINR202392661.0CE,JPYINR202392661.0CE,JPYINR 26SEP23 61.0 CE,2023-09-26,1,0.0025
BCD,bcs_fo,JPYINR,2156079,OPTCUR,PE,61,JPYINR202392661.0PE,JPYINR202392661.0PE,JPYINR 26SEP23 61.0 PE,2023-09-26,1,0.0025
BCD,bcs_fo,JPYINR,2100470,OPTCUR,CE,61,JPYINR2023122761.0CE,JPYINR2023122761.0CE,JPYINR 27DEC23 61.0 CE,2023-12-27,1,0.0025
BCD,bcs_fo,JPYINR,2100456,OPTCUR,PE,61,JPYINR2023122761.0PE,JPYINR2023122761.0PE,JPYINR 27DEC23 61.0 PE,2023-12-27,1,0.0025
BCD,bcs_fo,JPYINR,2113488,OPTCUR,CE,61,JPYINR202372761.0CE,JPYINR202372761.0CE,JPYINR 27JUL23 61.0 CE,2023-07-27,1,0.0025
BCD,bcs_fo,JPYINR,2113477,OPTCUR,PE,61,JPYINR202372761.0PE,JPYINR202372761.0PE,JPYINR 27JUL23 61.0 PE,2023-07-27,1,0.0025
BCD,bcs_fo,JPYINR,2117790,OPTCUR,CE,61,JPYINR202382961.0CE,JPYINR202382961.0CE,JPYINR 29AUG23 61.0 CE,2023-08-29,1,0.0025
BCD,bcs_fo,JPYINR,2119264,OPTCUR,PE,61,JPYINR202382961.0PE,JPYINR202382961.0PE,JPYINR 29AUG23 61.0 PE,2023-08-29,1,0.0025
BCD,bcs_fo,USDINR,1010375,OPTCUR,CE,85.1,USDINR202370785.1CE,USDINR202370785.1CE,USDINR 07JUL23 85.1 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010376,OPTCUR,PE,85.1,USDINR202370785.1PE,USDINR202370785.1PE,USDINR 07JUL23 85.1 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1013064,OPTCUR,CE,85.1,USDINR202371485.1CE,USDINR202371485.1CE,USDINR 14JUL23 85.1 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1013065,OPTCUR,PE,85.1,USDINR202371485.1PE,USDINR202371485.1PE,USDINR 14JUL23 85.1 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1013068,OPTCUR,CE,85.1,USDINR202372185.1CE,USDINR202372185.1CE,USDINR 21JUL23 85.1 CE,2023-07-21,1,0.0025
BCD,bcs_fo,USDINR,1013069,OPTCUR,PE,85.1,USDINR202372185.1PE,USDINR202372185.1PE,USDINR 21JUL23 85.1 PE,2023-07-21,1,0.0025
BCD,bcs_fo,USDINR,1013209,OPTCUR,CE,85.1,USDINR202372885.1CE,USDINR202372885.1CE,USDINR 28JUL23 85.1 CE,2023-07-28,1,0.0025
BCD,bcs_fo,USDINR,1013210,OPTCUR,PE,85.1,USDINR202372885.1PE,USDINR202372885.1PE,USDINR 28JUL23 85.1 PE,2023-07-28,1,0.0025
BCD,bcs_fo,USDINR,1014075,OPTCUR,CE,85.1,USDINR202380485.1CE,USDINR202380485.1CE,USDINR 04AUG23 85.1 CE,2023-08-04,1,0.0025
BCD,bcs_fo,USDINR,1014076,OPTCUR,PE,85.1,USDINR202380485.1PE,USDINR202380485.1PE,USDINR 04AUG23 85.1 PE,2023-08-04,1,0.0025
BCD,bcs_fo,USDINR,1015362,OPTCUR,CE,85.1,USDINR202381185.1CE,USDINR202381185.1CE,USDINR 11AUG23 85.1 CE,2023-08-11,1,0.0025
BCD,bcs_fo,USDINR,1015363,OPTCUR,PE,85.1,USDINR202381185.1PE,USDINR202381185.1PE,USDINR 11AUG23 85.1 PE,2023-08-11,1,0.0025
BCD,bcs_fo,USDINR,1016221,OPTCUR,CE,85.1,USDINR202381885.1CE,USDINR202381885.1CE,USDINR 18AUG23 85.1 CE,2023-08-18,1,0.0025
BCD,bcs_fo,USDINR,1016222,OPTCUR,PE,85.1,USDINR202381885.1PE,USDINR202381885.1PE,USDINR 18AUG23 85.1 PE,2023-08-18,1,0.0025
BCD,bcs_fo,USDINR,1016829,OPTCUR,CE,85.1,USDINR202382585.1CE,USDINR202382585.1CE,USDINR 25AUG23 85.1 CE,2023-08-25,1,0.0025
BCD,bcs_fo,USDINR,1016830,OPTCUR,PE,85.1,USDINR202382585.1PE,USDINR202382585.1PE,USDINR 25AUG23 85.1 PE,2023-08-25,1,0.0025
BCD,bcs_fo,USDINR,1018179,OPTCUR,CE,85.1,USDINR202390185.1CE,USDINR202390185.1CE,USDINR 01SEP23 85.1 CE,2023-09-01,1,0.0025
BCD,bcs_fo,USDINR,1018180,OPTCUR,PE,85.1,USDINR202390185.1PE,USDINR202390185.1PE,USDINR 01SEP23 85.1 PE,2023-09-01,1,0.0025
BCD,bcs_fo,USDINR,1018312,OPTCUR,CE,85.1,USDINR202390885.1CE,USDINR202390885.1CE,USDINR 08SEP23 85.1 CE,2023-09-08,1,0.0025
BCD,bcs_fo,USDINR,1018313,OPTCUR,PE,85.1,USDINR202390885.1PE,USDINR202390885.1PE,USDINR 08SEP23 85.1 PE,2023-09-08,1,0.0025
BCD,bcs_fo,USDINR,1004236,OPTCUR,CE,85.1,USDINR202392685.1CE,USDINR202392685.1CE,USDINR 26SEP23 85.1 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004237,OPTCUR,PE,85.1,USDINR202392685.1PE,USDINR202392685.1PE,USDINR 26SEP23 85.1 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1007545,OPTCUR,CE,85.1,USDINR2023122785.1CE,USDINR2023122785.1CE,USDINR 27DEC23 85.1 CE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007546,OPTCUR,PE,85.1,USDINR2023122785.1PE,USDINR2023122785.1PE,USDINR 27DEC23 85.1 PE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1013070,OPTCUR,CE,85.1,USDINR202372785.1CE,USDINR202372785.1CE,USDINR 27JUL23 85.1 CE,2023-07-27,1,0.0025
BCD,bcs_fo,USDINR,1013071,OPTCUR,PE,85.1,USDINR202372785.1PE,USDINR202372785.1PE,USDINR 27JUL23 85.1 PE,2023-07-27,1,0.0025
BCD,bcs_fo,USDINR,1015855,OPTCUR,CE,85.1,USDINR202382985.1CE,USDINR202382985.1CE,USDINR 29AUG23 85.1 CE,2023-08-29,1,0.0025
BCD,bcs_fo,USDINR,1015856,OPTCUR,PE,85.1,USDINR202382985.1PE,USDINR202382985.1PE,USDINR 29AUG23 85.1 PE,2023-08-29,1,0.0025
BCD,bcs_fo,EURINR,2112950,OPTCUR,CE,93.75,EURINR202370793.75CE,EURINR202370793.75CE,EURINR 07JUL23 93.75 CE,2023-07-07,1,0.0025
BCD,bcs_fo,EURINR,2112944,OPTCUR,PE,93.75,EURINR202370793.75PE,EURINR202370793.75PE,EURINR 07JUL23 93.75 PE,2023-07-07,1,0.0025
BCD,bcs_fo,EURINR,2114233,OPTCUR,CE,93.75,EURINR202371493.75CE,EURINR202371493.75CE,EURINR 14JUL23 93.75 CE,2023-07-14,1,0.0025
BCD,bcs_fo,EURINR,2114226,OPTCUR,PE,93.75,EURINR202371493.75PE,EURINR202371493.75PE,EURINR 14JUL23 93.75 PE,2023-07-14,1,0.0025
BCD,bcs_fo,EURINR,2115045,OPTCUR,CE,93.75,EURINR202372193.75CE,EURINR202372193.75CE,EURINR 21JUL23 93.75 CE,2023-07-21,1,0.0025
BCD,bcs_fo,EURINR,2115034,OPTCUR,PE,93.75,EURINR202372193.75PE,EURINR202372193.75PE,EURINR 21JUL23 93.75 PE,2023-07-21,1,0.0025
BCD,bcs_fo,EURINR,2116179,OPTCUR,CE,93.75,EURINR202372893.75CE,EURINR202372893.75CE,EURINR 28JUL23 93.75 CE,2023-07-28,1,0.0025
BCD,bcs_fo,EURINR,2116172,OPTCUR,PE,93.75,EURINR202372893.75PE,EURINR202372893.75PE,EURINR 28JUL23 93.75 PE,2023-07-28,1,0.0025
BCD,bcs_fo,EURINR,2116528,OPTCUR,CE,93.75,EURINR202380493.75CE,EURINR202380493.75CE,EURINR 04AUG23 93.75 CE,2023-08-04,1,0.0025
BCD,bcs_fo,EURINR,2116521,OPTCUR,PE,93.75,EURINR202380493.75PE,EURINR202380493.75PE,EURINR 04AUG23 93.75 PE,2023-08-04,1,0.0025
BCD,bcs_fo,EURINR,2117153,OPTCUR,CE,93.75,EURINR202381193.75CE,EURINR202381193.75CE,EURINR 11AUG23 93.75 CE,2023-08-11,1,0.0025
BCD,bcs_fo,EURINR,2117144,OPTCUR,PE,93.75,EURINR202381193.75PE,EURINR202381193.75PE,EURINR 11AUG23 93.75 PE,2023-08-11,1,0.0025
BCD,bcs_fo,EURINR,2119724,OPTCUR,CE,93.75,EURINR202381893.75CE,EURINR202381893.75CE,EURINR 18AUG23 93.75 CE,2023-08-18,1,0.0025
BCD,bcs_fo,EURINR,2119719,OPTCUR,PE,93.75,EURINR202381893.75PE,EURINR202381893.75PE,EURINR 18AUG23 93.75 PE,2023-08-18,1,0.0025
BCD,bcs_fo,EURINR,2120155,OPTCUR,CE,93.75,EURINR202382593.75CE,EURINR202382593.75CE,EURINR 25AUG23 93.75 CE,2023-08-25,1,0.0025
BCD,bcs_fo,EURINR,2120147,OPTCUR,PE,93.75,EURINR202382593.75PE,EURINR202382593.75PE,EURINR 25AUG23 93.75 PE,2023-08-25,1,0.0025
BCD,bcs_fo,EURINR,2120502,OPTCUR,CE,93.75,EURINR202390193.75CE,EURINR202390193.75CE,EURINR 01SEP23 93.75 CE,2023-09-01,1,0.0025
BCD,bcs_fo,EURINR,2120496,OPTCUR,PE,93.75,EURINR202390193.75PE,EURINR202390193.75PE,EURINR 01SEP23 93.75 PE,2023-09-01,1,0.0025
BCD,bcs_fo,EURINR,2169330,OPTCUR,CE,93.75,EURINR202392693.75CE,EURINR202392693.75CE,EURINR 26SEP23 93.75 CE,2023-09-26,1,0.0025
BCD,bcs_fo,EURINR,2169326,OPTCUR,PE,93.75,EURINR202392693.75PE,EURINR202392693.75PE,EURINR 26SEP23 93.75 PE,2023-09-26,1,0.0025
BCD,bcs_fo,EURINR,2100649,OPTCUR,CE,93.75,EURINR2023122793.75CE,EURINR2023122793.75CE,EURINR 27DEC23 93.75 CE,2023-12-27,1,0.0025
BCD,bcs_fo,EURINR,2100637,OPTCUR,PE,93.75,EURINR2023122793.75PE,EURINR2023122793.75PE,EURINR 27DEC23 93.75 PE,2023-12-27,1,0.0025
BCD,bcs_fo,EURINR,2113719,OPTCUR,CE,93.75,EURINR202372793.75CE,EURINR202372793.75CE,EURINR 27JUL23 93.75 CE,2023-07-27,1,0.0025
BCD,bcs_fo,EURINR,2113708,OPTCUR,PE,93.75,EURINR202372793.75PE,EURINR202372793.75PE,EURINR 27JUL23 93.75 PE,2023-07-27,1,0.0025
BCD,bcs_fo,EURINR,2117970,OPTCUR,CE,93.75,EURINR202382993.75CE,EURINR202382993.75CE,EURINR 29AUG23 93.75 CE,2023-08-29,1,0.0025
BCD,bcs_fo,EURINR,2117961,OPTCUR,PE,93.75,EURINR202382993.75PE,EURINR202382993.75PE,EURINR 29AUG23 93.75 PE,2023-08-29,1,0.0025
BCD,bcs_fo,JPYINR,2113081,OPTCUR,CE,61.25,JPYINR202370761.25CE,JPYINR202370761.25CE,JPYINR 07JUL23 61.25 CE,2023-07-07,1,0.0025
BCD,bcs_fo,JPYINR,2113072,OPTCUR,PE,61.25,JPYINR202370761.25PE,JPYINR202370761.25PE,JPYINR 07JUL23 61.25 PE,2023-07-07,1,0.0025
BCD,bcs_fo,JPYINR,2113175,OPTCUR,CE,61.5,JPYINR202370761.5CE,JPYINR202370761.5CE,JPYINR 07JUL23 61.5 CE,2023-07-07,1,0.0025
BCD,bcs_fo,JPYINR,2113171,OPTCUR,PE,61.5,JPYINR202370761.5PE,JPYINR202370761.5PE,JPYINR 07JUL23 61.5 PE,2023-07-07,1,0.0025
BCD,bcs_fo,JPYINR,2114432,OPTCUR,CE,61.25,JPYINR202371461.25CE,JPYINR202371461.25CE,JPYINR 14JUL23 61.25 CE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2114419,OPTCUR,PE,61.25,JPYINR202371461.25PE,JPYINR202371461.25PE,JPYINR 14JUL23 61.25 PE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2114637,OPTCUR,CE,61.5,JPYINR202371461.5CE,JPYINR202371461.5CE,JPYINR 14JUL23 61.5 CE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2114624,OPTCUR,PE,61.5,JPYINR202371461.5PE,JPYINR202371461.5PE,JPYINR 14JUL23 61.5 PE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2115174,OPTCUR,CE,61.25,JPYINR202372161.25CE,JPYINR202372161.25CE,JPYINR 21JUL23 61.25 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115165,OPTCUR,PE,61.25,JPYINR202372161.25PE,JPYINR202372161.25PE,JPYINR 21JUL23 61.25 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115398,OPTCUR,CE,61.5,JPYINR202372161.5CE,JPYINR202372161.5CE,JPYINR 21JUL23 61.5 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115391,OPTCUR,PE,61.5,JPYINR202372161.5PE,JPYINR202372161.5PE,JPYINR 21JUL23 61.5 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115923,OPTCUR,CE,61.25,JPYINR202372861.25CE,JPYINR202372861.25CE,JPYINR 28JUL23 61.25 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2115916,OPTCUR,PE,61.25,JPYINR202372861.25PE,JPYINR202372861.25PE,JPYINR 28JUL23 61.25 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116071,OPTCUR,CE,61.5,JPYINR202372861.5CE,JPYINR202372861.5CE,JPYINR 28JUL23 61.5 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116064,OPTCUR,PE,61.5,JPYINR202372861.5PE,JPYINR202372861.5PE,JPYINR 28JUL23 61.5 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116674,OPTCUR,CE,61.25,JPYINR202380461.25CE,JPYINR202380461.25CE,JPYINR 04AUG23 61.25 CE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116670,OPTCUR,PE,61.25,JPYINR202380461.25PE,JPYINR202380461.25PE,JPYINR 04AUG23 61.25 PE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116828,OPTCUR,CE,61.5,JPYINR202380461.5CE,JPYINR202380461.5CE,JPYINR 04AUG23 61.5 CE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116820,OPTCUR,PE,61.5,JPYINR202380461.5PE,JPYINR202380461.5PE,JPYINR 04AUG23 61.5 PE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2117375,OPTCUR,CE,61.25,JPYINR202381161.25CE,JPYINR202381161.25CE,JPYINR 11AUG23 61.25 CE,2023-08-11,1,0.0025
BCD,bcs_fo,JPYINR,2117363,OPTCUR,PE,61.25,JPYINR202381161.25PE,JPYINR202381161.25PE,JPYINR 11AUG23 61.25 PE,2023-08-11,1,0.0025
BCD,bcs_fo,JPYINR,2117548,OPTCUR,CE,61.5,JPYINR202381161.5CE,JPYINR202381161.5CE,JPYINR 11AUG23 61.5 CE,2023-08-11,1,0.0025
BCD,bcs_fo,JPYINR,2117536,OPTCUR,PE,61.5,JPYINR202381161.5PE,JPYINR202381161.5PE,JPYINR 11AUG23 61.5 PE,2023-08-11,1,0.0025
BCD,bcs_fo,JPYINR,2119426,OPTCUR,CE,61.25,JPYINR202381861.25CE,JPYINR202381861.25CE,JPYINR 18AUG23 61.25 CE,2023-08-18,1,0.0025
BCD,bcs_fo,JPYINR,2119420,OPTCUR,PE,61.25,JPYINR202381861.25PE,JPYINR202381861.25PE,JPYINR 18AUG23 61.25 PE,2023-08-18,1,0.0025
BCD,bcs_fo,JPYINR,2119602,OPTCUR,CE,61.5,JPYINR202381861.5CE,JPYINR202381861.5CE,JPYINR 18AUG23 61.5 CE,2023-08-18,1,0.0025
BCD,bcs_fo,JPYINR,2119595,OPTCUR,PE,61.5,JPYINR202381861.5PE,JPYINR202381861.5PE,JPYINR 18AUG23 61.5 PE,2023-08-18,1,0.0025
BCD,bcs_fo,JPYINR,2120022,OPTCUR,CE,61.25,JPYINR202382561.25CE,JPYINR202382561.25CE,JPYINR 25AUG23 61.25 CE,2023-08-25,1,0.0025
BCD,bcs_fo,JPYINR,2120014,OPTCUR,PE,61.25,JPYINR202382561.25PE,JPYINR202382561.25PE,JPYINR 25AUG23 61.25 PE,2023-08-25,1,0.0025
BCD,bcs_fo,JPYINR,2119971,OPTCUR,CE,61.5,JPYINR202382561.5CE,JPYINR202382561.5CE,JPYINR 25AUG23 61.5 CE,2023-08-25,1,0.0025
BCD,bcs_fo,JPYINR,2119956,OPTCUR,PE,61.5,JPYINR202382561.5PE,JPYINR202382561.5PE,JPYINR 25AUG23 61.5 PE,2023-08-25,1,0.0025
BCD,bcs_fo,JPYINR,2120658,OPTCUR,CE,61.25,JPYINR202390161.25CE,JPYINR202390161.25CE,JPYINR 01SEP23 61.25 CE,2023-09-01,1,0.0025
BCD,bcs_fo,JPYINR,2120648,OPTCUR,PE,61.25,JPYINR202390161.25PE,JPYINR202390161.25PE,JPYINR 01SEP23 61.25 PE,2023-09-01,1,0.0025
BCD,bcs_fo,JPYINR,2120793,OPTCUR,CE,61.5,JPYINR202390161.5CE,JPYINR202390161.5CE,JPYINR 01SEP23 61.5 CE,2023-09-01,1,0.0025
BCD,bcs_fo,JPYINR,2120785,OPTCUR,PE,61.5,JPYINR202390161.5PE,JPYINR202390161.5PE,JPYINR 01SEP23 61.5 PE,2023-09-01,1,0.0025
BCD,bcs_fo,JPYINR,2156580,OPTCUR,CE,61.25,JPYINR202392661.25CE,JPYINR202392661.25CE,JPYINR 26SEP23 61.25 CE,2023-09-26,1,0.0025
BCD,bcs_fo,JPYINR,2156565,OPTCUR,PE,61.25,JPYINR202392661.25PE,JPYINR202392661.25PE,JPYINR 26SEP23 61.25 PE,2023-09-26,1,0.0025
BCD,bcs_fo,JPYINR,2156061,OPTCUR,CE,61.5,JPYINR202392661.5CE,JPYINR202392661.5CE,JPYINR 26SEP23 61.5 CE,2023-09-26,1,0.0025
