id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,StPrice1,StPrice2,StPriceCombine
5721,CDS,cde_fo,EURUSD,8920,OPTCUR,CE,1.13,EURUSD29AUGUST231.13CE,EURUSD23AUG1.13CE,EURUSD 29AUG23 1.13 CE,29-08-2023,1,0.0001,1,13,1.13
5722,CDS,cde_fo,EURUSD,8921,OPTCUR,PE,1.13,EURUSD29AUGUST231.13PE,EURUSD23AUG1.13PE,EURUSD 29AUG23 1.13 PE,29-08-2023,1,0.0001,1,13,1.13
5723,CDS,cde_fo,USDINR,8930,OPTCUR,PE,77.75,USDINR21JULY2377.75PE,USDINR2372177.75PE,USDINR 21JUL23 77.75 PE,21-07-2023,1,0.0025,77,75,77.75
5724,CDS,cde_fo,USDINR,8931,OPTCUR,CE,78,USDINR21JULY2378CE,USDINR2372178CE,USDINR 21JUL23 78 CE,21-07-2023,1,0.0025,78,,78
5725,CDS,cde_fo,EURUSD,8932,OPTCUR,CE,1.135,EURUSD29AUGUST231.135CE,EURUSD23AUG1.135CE,EURUSD 29AUG23 1.135 CE,29-08-2023,1,0.0001,1,135,1.135
5726,CDS,cde_fo,GBPINR,8935,OPTCUR,PE,106.75,GBPINR25AUGUST23106.75PE,GBPINR23825106.75PE,GBPINR 25AUG23 106.75 PE,25-08-2023,1,0.0025,106,75,106.75
5727,CDS,cde_fo,EURUSD,8936,OPTCUR,PE,1.135,EURUSD29AUGUST231.135PE,EURUSD23AUG1.135PE,EURUSD 29AUG23 1.135 PE,29-08-2023,1,0.0001,1,135,1.135
5728,CDS,cde_fo,USDINR,8962,OPTCUR,CE,75.5,USDINR27DECEMBER2375.5CE,USDINR23DEC75.5CE,USDINR 27DEC23 75.5 CE,27-12-2023,1,0.0025,75,5,75.5
5729,CDS,cde_fo,USDINR,8963,OPTCUR,PE,75.5,USDINR27DECEMBER2375.5PE,USDINR23DEC75.5PE,USDINR 27DEC23 75.5 PE,27-12-2023,1,0.0025,75,5,75.5
5730,CDS,cde_fo,USDINR,8972,OPTCUR,PE,78,USDINR21JULY2378PE,USDINR2372178PE,USDINR 21JUL23 78 PE,21-07-2023,1,0.0025,78,,78
5731,CDS,cde_fo,USDINR,8973,OPTCUR,CE,78.25,USDINR21JULY2378.25CE,USDINR2372178.25CE,USDINR 21JUL23 78.25 CE,21-07-2023,1,0.0025,78,25,78.25
5732,CDS,cde_fo,USDINR,8974,OPTCUR,PE,78.25,USDINR21JULY2378.25PE,USDINR2372178.25PE,USDINR 21JUL23 78.25 PE,21-07-2023,1,0.0025,78,25,78.25
5733,CDS,cde_fo,USDINR,8975,OPTCUR,CE,78.5,USDINR21JULY2378.5CE,USDINR2372178.5CE,USDINR 21JUL23 78.5 CE,21-07-2023,1,0.0025,78,5,78.5
5734,CDS,cde_fo,USDINR,8976,OPTCUR,PE,78.5,USDINR21JULY2378.5PE,USDINR2372178.5PE,USDINR 21JUL23 78.5 PE,21-07-2023,1,0.0025,78,5,78.5
5735,CDS,cde_fo,USDINR,8977,OPTCUR,CE,78.75,USDINR21JULY2378.75CE,USDINR2372178.75CE,USDINR 21JUL23 78.75 CE,21-07-2023,1,0.0025,78,75,78.75
5736,CDS,cde_fo,USDINR,8978,OPTCUR,PE,78.75,USDINR21JULY2378.75PE,USDINR2372178.75PE,USDINR 21JUL23 78.75 PE,21-07-2023,1,0.0025,78,75,78.75
5737,CDS,cde_fo,USDINR,8979,OPTCUR,CE,79,USDINR21JULY2379CE,USDINR2372179CE,USDINR 21JUL23 79 CE,21-07-2023,1,0.0025,79,,79
5738,CDS,cde_fo,USDINR,8980,OPTCUR,PE,79,USDINR21JULY2379PE,USDINR2372179PE,USDINR 21JUL23 79 PE,21-07-2023,1,0.0025,79,,79
5739,CDS,cde_fo,USDINR,8981,OPTCUR,CE,79.25,USDINR21JULY2379.25CE,USDINR2372179.25CE,USDINR 21JUL23 79.25 CE,21-07-2023,1,0.0025,79,25,79.25
5740,CDS,cde_fo,USDINR,8982,OPTCUR,PE,79.25,USDINR21JULY2379.25PE,USDINR2372179.25PE,USDINR 21JUL23 79.25 PE,21-07-2023,1,0.0025,79,25,79.25
5741,CDS,cde_fo,USDINR,8983,OPTCUR,CE,79.5,USDINR21JULY2379.5CE,USDINR2372179.5CE,USDINR 21JUL23 79.5 CE,21-07-2023,1,0.0025,79,5,79.5
5742,CDS,cde_fo,EURINR,8984,OPTCUR,CE,91,EURINR04AUGUST2391CE,EURINR2380491CE,EURINR 04AUG23 91 CE,04-08-2023,1,0.0025,91,,91
5743,CDS,cde_fo,EURINR,8985,OPTCUR,PE,91,EURINR04AUGUST2391PE,EURINR2380491PE,EURINR 04AUG23 91 PE,04-08-2023,1,0.0025,91,,91
5744,CDS,cde_fo,EURINR,8986,OPTCUR,CE,91.25,EURINR04AUGUST2391.25CE,EURINR2380491.25CE,EURINR 04AUG23 91.25 CE,04-08-2023,1,0.0025,91,25,91.25
5745,CDS,cde_fo,EURINR,8987,OPTCUR,PE,91.25,EURINR04AUGUST2391.25PE,EURINR2380491.25PE,EURINR 04AUG23 91.25 PE,04-08-2023,1,0.0025,91,25,91.25
5746,CDS,cde_fo,EURINR,8988,OPTCUR,CE,91.5,EURINR04AUGUST2391.5CE,EURINR2380491.5CE,EURINR 04AUG23 91.5 CE,04-08-2023,1,0.0025,91,5,91.5
5747,CDS,cde_fo,EURINR,8989,OPTCUR,PE,91.5,EURINR04AUGUST2391.5PE,EURINR2380491.5PE,EURINR 04AUG23 91.5 PE,04-08-2023,1,0.0025,91,5,91.5
5748,CDS,cde_fo,EURINR,8990,OPTCUR,CE,91.75,EURINR04AUGUST2391.75CE,EURINR2380491.75CE,EURINR 04AUG23 91.75 CE,04-08-2023,1,0.0025,91,75,91.75
5749,CDS,cde_fo,EURINR,8991,OPTCUR,PE,91.75,EURINR04AUGUST2391.75PE,EURINR2380491.75PE,EURINR 04AUG23 91.75 PE,04-08-2023,1,0.0025,91,75,91.75
5750,CDS,cde_fo,EURINR,8992,OPTCUR,CE,92,EURINR04AUGUST2392CE,EURINR2380492CE,EURINR 04AUG23 92 CE,04-08-2023,1,0.0025,92,,92
5751,CDS,cde_fo,EURINR,8993,OPTCUR,PE,92,EURINR04AUGUST2392PE,EURINR2380492PE,EURINR 04AUG23 92 PE,04-08-2023,1,0.0025,92,,92
5752,CDS,cde_fo,EURINR,8994,OPTCUR,CE,92.25,EURINR04AUGUST2392.25CE,EURINR2380492.25CE,EURINR 04AUG23 92.25 CE,04-08-2023,1,0.0025,92,25,92.25
5753,CDS,cde_fo,EURINR,8995,OPTCUR,PE,92.25,EURINR04AUGUST2392.25PE,EURINR2380492.25PE,EURINR 04AUG23 92.25 PE,04-08-2023,1,0.0025,92,25,92.25
5754,CDS,cde_fo,EURINR,8996,OPTCUR,CE,92.5,EURINR04AUGUST2392.5CE,EURINR2380492.5CE,EURINR 04AUG23 92.5 CE,04-08-2023,1,0.0025,92,5,92.5
5755,CDS,cde_fo,EURINR,8997,OPTCUR,PE,92.5,EURINR04AUGUST2392.5PE,EURINR2380492.5PE,EURINR 04AUG23 92.5 PE,04-08-2023,1,0.0025,92,5,92.5
5756,CDS,cde_fo,EURINR,8998,OPTCUR,CE,92.75,EURINR04AUGUST2392.75CE,EURINR2380492.75CE,EURINR 04AUG23 92.75 CE,04-08-2023,1,0.0025,92,75,92.75
5757,CDS,cde_fo,EURINR,8999,OPTCUR,PE,92.75,EURINR04AUGUST2392.75PE,EURINR2380492.75PE,EURINR 04AUG23 92.75 PE,04-08-2023,1,0.0025,92,75,92.75
5758,CDS,cde_fo,JPYINR,9000,OPTCUR,CE,63,JPYINR26SEPTEMBER2363CE,JPYINR23SEP63CE,JPYINR 26SEP23 63 CE,26-09-2023,1,0.0025,63,,63
5759,CDS,cde_fo,JPYINR,9001,OPTCUR,PE,63,JPYINR26SEPTEMBER2363PE,JPYINR23SEP63PE,JPYINR 26SEP23 63 PE,26-09-2023,1,0.0025,63,,63
5760,CDS,cde_fo,JPYINR,9002,OPTCUR,CE,63.25,JPYINR26SEPTEMBER2363.25CE,JPYINR23SEP63.25CE,JPYINR 26SEP23 63.25 CE,26-09-2023,1,0.0025,63,25,63.25
5761,CDS,cde_fo,JPYINR,9003,OPTCUR,PE,63.25,JPYINR26SEPTEMBER2363.25PE,JPYINR23SEP63.25PE,JPYINR 26SEP23 63.25 PE,26-09-2023,1,0.0025,63,25,63.25
5762,CDS,cde_fo,JPYINR,9004,OPTCUR,CE,63.5,JPYINR26SEPTEMBER2363.5CE,JPYINR23SEP63.5CE,JPYINR 26SEP23 63.5 CE,26-09-2023,1,0.0025,63,5,63.5
5763,CDS,cde_fo,JPYINR,9005,OPTCUR,PE,63.5,JPYINR26SEPTEMBER2363.5PE,JPYINR23SEP63.5PE,JPYINR 26SEP23 63.5 PE,26-09-2023,1,0.0025,63,5,63.5
5764,CDS,cde_fo,JPYINR,9006,OPTCUR,CE,63.75,JPYINR26SEPTEMBER2363.75CE,JPYINR23SEP63.75CE,JPYINR 26SEP23 63.75 CE,26-09-2023,1,0.0025,63,75,63.75
5765,CDS,cde_fo,JPYINR,9007,OPTCUR,PE,63.75,JPYINR26SEPTEMBER2363.75PE,JPYINR23SEP63.75PE,JPYINR 26SEP23 63.75 PE,26-09-2023,1,0.0025,63,75,63.75
5766,CDS,cde_fo,JPYINR,9010,OPTCUR,PE,58.25,JPYINR27MARCH2458.25PE,JPYINR24MAR58.25PE,JPYINR 27MAR24 58.25 PE,27-03-2024,1,0.0025,58,25,58.25
5767,CDS,cde_fo,JPYINR,9011,OPTCUR,CE,58.5,JPYINR27MARCH2458.5CE,JPYINR24MAR58.5CE,JPYINR 27MAR24 58.5 CE,27-03-2024,1,0.0025,58,5,58.5
5768,CDS,cde_fo,JPYINR,9012,OPTCUR,PE,58.5,JPYINR27MARCH2458.5PE,JPYINR24MAR58.5PE,JPYINR 27MAR24 58.5 PE,27-03-2024,1,0.0025,58,5,58.5
5769,CDS,cde_fo,JPYINR,9013,OPTCUR,CE,58.75,JPYINR27MARCH2458.75CE,JPYINR24MAR58.75CE,JPYINR 27MAR24 58.75 CE,27-03-2024,1,0.0025,58,75,58.75
5770,CDS,cde_fo,JPYINR,9014,OPTCUR,PE,58.75,JPYINR27MARCH2458.75PE,JPYINR24MAR58.75PE,JPYINR 27MAR24 58.75 PE,27-03-2024,1,0.0025,58,75,58.75
5771,CDS,cde_fo,JPYINR,9015,OPTCUR,CE,59,JPYINR27MARCH2459CE,JPYINR24MAR59CE,JPYINR 27MAR24 59 CE,27-03-2024,1,0.0025,59,,59
5772,CDS,cde_fo,JPYINR,9016,OPTCUR,CE,66,JPYINR27DECEMBER2366CE,JPYINR23DEC66CE,JPYINR 27DEC23 66 CE,27-12-2023,1,0.0025,66,,66
5773,CDS,cde_fo,JPYINR,9017,OPTCUR,PE,66,JPYINR27DECEMBER2366PE,JPYINR23DEC66PE,JPYINR 27DEC23 66 PE,27-12-2023,1,0.0025,66,,66
5774,CDS,cde_fo,JPYINR,9018,OPTCUR,CE,66.25,JPYINR27DECEMBER2366.25CE,JPYINR23DEC66.25CE,JPYINR 27DEC23 66.25 CE,27-12-2023,1,0.0025,66,25,66.25
5775,CDS,cde_fo,JPYINR,9019,OPTCUR,PE,66.25,JPYINR27DECEMBER2366.25PE,JPYINR23DEC66.25PE,JPYINR 27DEC23 66.25 PE,27-12-2023,1,0.0025,66,25,66.25
5776,CDS,cde_fo,JPYINR,9020,OPTCUR,CE,66.5,JPYINR27DECEMBER2366.5CE,JPYINR23DEC66.5CE,JPYINR 27DEC23 66.5 CE,27-12-2023,1,0.0025,66,5,66.5
5777,CDS,cde_fo,JPYINR,9021,OPTCUR,PE,66.5,JPYINR27DECEMBER2366.5PE,JPYINR23DEC66.5PE,JPYINR 27DEC23 66.5 PE,27-12-2023,1,0.0025,66,5,66.5
5778,CDS,cde_fo,USDINR,9027,OPTCUR,PE,79.5,USDINR21JULY2379.5PE,USDINR2372179.5PE,USDINR 21JUL23 79.5 PE,21-07-2023,1,0.0025,79,5,79.5
5779,CDS,cde_fo,USDINR,9028,OPTCUR,CE,79.75,USDINR21JULY2379.75CE,USDINR2372179.75CE,USDINR 21JUL23 79.75 CE,21-07-2023,1,0.0025,79,75,79.75
5780,CDS,cde_fo,GBPINR,9029,OPTCUR,PE,106,GBPINR11AUGUST23106PE,GBPINR23811106PE,GBPINR 11AUG23 106 PE,11-08-2023,1,0.0025,106,,106
5781,CDS,cde_fo,GBPINR,9032,OPTCUR,CE,106.25,GBPINR11AUGUST23106.25CE,GBPINR23811106.25CE,GBPINR 11AUG23 106.25 CE,11-08-2023,1,0.0025,106,25,106.25
5782,CDS,cde_fo,EURUSD,9035,OPTCUR,CE,1.2,EURUSD26SEPTEMBER231.2CE,EURUSD23SEP1.2CE,EURUSD 26SEP23 1.2 CE,26-09-2023,1,0.0001,1,2,1.2
5783,CDS,cde_fo,EURUSD,9039,OPTCUR,PE,1.2,EURUSD26SEPTEMBER231.2PE,EURUSD23SEP1.2PE,EURUSD 26SEP23 1.2 PE,26-09-2023,1,0.0001,1,2,1.2
5784,CDS,cde_fo,EURUSD,9040,OPTCUR,CE,1.2,EURUSD27DECEMBER231.2CE,EURUSD23DEC1.2CE,EURUSD 27DEC23 1.2 CE,27-12-2023,1,0.0001,1,2,1.2
5785,CDS,cde_fo,GBPINR,9041,OPTCUR,PE,106.25,GBPINR11AUGUST23106.25PE,GBPINR23811106.25PE,GBPINR 11AUG23 106.25 PE,11-08-2023,1,0.0025,106,25,106.25
5786,CDS,cde_fo,GBPINR,9042,OPTCUR,CE,106.5,GBPINR11AUGUST23106.5CE,GBPINR23811106.5CE,GBPINR 11AUG23 106.5 CE,11-08-2023,1,0.0025,106,5,106.5
5787,CDS,cde_fo,GBPINR,9043,OPTCUR,PE,106.5,GBPINR11AUGUST23106.5PE,GBPINR23811106.5PE,GBPINR 11AUG23 106.5 PE,11-08-2023,1,0.0025,106,5,106.5
5788,CDS,cde_fo,EURUSD,9044,OPTCUR,PE,1.2,EURUSD27DECEMBER231.2PE,EURUSD23DEC1.2PE,EURUSD 27DEC23 1.2 PE,27-12-2023,1,0.0001,1,2,1.2
5789,CDS,cde_fo,GBPUSD,9045,OPTCUR,CE,1.34,GBPUSD27DECEMBER231.34CE,GBPUSD23DEC1.34CE,GBPUSD 27DEC23 1.34 CE,27-12-2023,1,0.0001,1,34,1.34
5790,CDS,cde_fo,GBPUSD,9046,OPTCUR,PE,1.34,GBPUSD27DECEMBER231.34PE,GBPUSD23DEC1.34PE,GBPUSD 27DEC23 1.34 PE,27-12-2023,1,0.0001,1,34,1.34
5791,CDS,cde_fo,EURINR,9058,FUTCUR,XX,-1,EURINR24APRFUT,EURINR24APRFUT,EURINR 26APR24 FUT,26-04-2024,1,0.0025,,,
5792,CDS,cde_fo,EURUSD,9059,FUTCUR,XX,-1,EURUSD24APRFUT,EURUSD24APRFUT,EURUSD 26APR24 FUT,26-04-2024,1,0.0001,,,
5793,CDS,cde_fo,GBPINR,9060,FUTCUR,XX,-1,GBPINR24APRFUT,GBPINR24APRFUT,GBPINR 26APR24 FUT,26-04-2024,1,0.0025,,,
5794,CDS,cde_fo,GBPUSD,9061,FUTCUR,XX,-1,GBPUSD24APRFUT,GBPUSD24APRFUT,GBPUSD 26APR24 FUT,26-04-2024,1,0.0001,,,
5795,CDS,cde_fo,JPYINR,9062,FUTCUR,XX,-1,JPYINR24APRFUT,JPYINR24APRFUT,JPYINR 26APR24 FUT,26-04-2024,1,0.0025,,,
5796,CDS,cde_fo,USDINR,9063,FUTCUR,XX,-1,USDINR24APRFUT,USDINR24APRFUT,USDINR 26APR24 FUT,26-04-2024,1,0.0025,,,
5797,CDS,cde_fo,USDJPY,9064,FUTCUR,XX,-1,USDJPY24APRFUT,USDJPY24APRFUT,USDJPY 26APR24 FUT,26-04-2024,1,0.01,,,
5798,CDS,cde_fo,GBPINR,9066,OPTCUR,CE,106.75,GBPINR11AUGUST23106.75CE,GBPINR23811106.75CE,GBPINR 11AUG23 106.75 CE,11-08-2023,1,0.0025,106,75,106.75
5799,CDS,cde_fo,GBPINR,9067,OPTCUR,CE,107,GBPINR25AUGUST23107CE,GBPINR23825107CE,GBPINR 25AUG23 107 CE,25-08-2023,1,0.0025,107,,107
5800,CDS,cde_fo,EURINR,9068,OPTCUR,CE,84.25,EURINR27JULY2384.25CE,EURINR23JUL84.25CE,EURINR 27JUL23 84.25 CE,27-07-2023,1,0.0025,84,25,84.25
5801,CDS,cde_fo,USDINR,9069,OPTCUR,PE,79.75,USDINR21JULY2379.75PE,USDINR2372179.75PE,USDINR 21JUL23 79.75 PE,21-07-2023,1,0.0025,79,75,79.75
5802,CDS,cde_fo,USDINR,9070,OPTCUR,CE,80,USDINR21JULY2380CE,USDINR2372180CE,USDINR 21JUL23 80 CE,21-07-2023,1,0.0025,80,,80
5803,CDS,cde_fo,USDINR,9071,OPTCUR,PE,80,USDINR21JULY2380PE,USDINR2372180PE,USDINR 21JUL23 80 PE,21-07-2023,1,0.0025,80,,80
5804,CDS,cde_fo,USDINR,9072,OPTCUR,CE,80.25,USDINR21JULY2380.25CE,USDINR2372180.25CE,USDINR 21JUL23 80.25 CE,21-07-2023,1,0.0025,80,25,80.25
5805,CDS,cde_fo,USDINR,9073,OPTCUR,PE,80.25,USDINR21JULY2380.25PE,USDINR2372180.25PE,USDINR 21JUL23 80.25 PE,21-07-2023,1,0.0025,80,25,80.25
5806,CDS,cde_fo,GBPINR,9074,OPTCUR,PE,107,GBPINR25AUGUST23107PE,GBPINR23825107PE,GBPINR 25AUG23 107 PE,25-08-2023,1,0.0025,107,,107
5807,CDS,cde_fo,USDINR,9075,OPTCUR,CE,80.5,USDINR21JULY2380.5CE,USDINR2372180.5CE,USDINR 21JUL23 80.5 CE,21-07-2023,1,0.0025,80,5,80.5
5808,CDS,cde_fo,USDINR,9076,OPTCUR,PE,80.5,USDINR21JULY2380.5PE,USDINR2372180.5PE,USDINR 21JUL23 80.5 PE,21-07-2023,1,0.0025,80,5,80.5
5809,CDS,cde_fo,USDINR,9077,OPTCUR,CE,80.75,USDINR21JULY2380.75CE,USDINR2372180.75CE,USDINR 21JUL23 80.75 CE,21-07-2023,1,0.0025,80,75,80.75
5810,CDS,cde_fo,GBPINR,9078,OPTCUR,PE,106.75,GBPINR11AUGUST23106.75PE,GBPINR23811106.75PE,GBPINR 11AUG23 106.75 PE,11-08-2023,1,0.0025,106,75,106.75
5811,CDS,cde_fo,GBPINR,9079,OPTCUR,CE,107,GBPINR11AUGUST23107CE,GBPINR23811107CE,GBPINR 11AUG23 107 CE,11-08-2023,1,0.0025,107,,107
5812,CDS,cde_fo,GBPINR,9080,OPTCUR,PE,107,GBPINR11AUGUST23107PE,GBPINR23811107PE,GBPINR 11AUG23 107 PE,11-08-2023,1,0.0025,107,,107
5813,CDS,cde_fo,GBPINR,9081,OPTCUR,CE,107.25,GBPINR11AUGUST23107.25CE,GBPINR23811107.25CE,GBPINR 11AUG23 107.25 CE,11-08-2023,1,0.0025,107,25,107.25
5814,CDS,cde_fo,EURINR,9082,OPTCUR,PE,84.25,EURINR27JULY2384.25PE,EURINR23JUL84.25PE,EURINR 27JUL23 84.25 PE,27-07-2023,1,0.0025,84,25,84.25
5815,CDS,cde_fo,EURINR,9083,OPTCUR,CE,84.5,EURINR27JULY2384.5CE,EURINR23JUL84.5CE,EURINR 27JUL23 84.5 CE,27-07-2023,1,0.0025,84,5,84.5
5816,CDS,cde_fo,GBPINR,9084,OPTCUR,PE,107.25,GBPINR11AUGUST23107.25PE,GBPINR23811107.25PE,GBPINR 11AUG23 107.25 PE,11-08-2023,1,0.0025,107,25,107.25
5817,CDS,cde_fo,GBPINR,9085,OPTCUR,CE,107.5,GBPINR11AUGUST23107.5CE,GBPINR23811107.5CE,GBPINR 11AUG23 107.5 CE,11-08-2023,1,0.0025,107,5,107.5
5818,CDS,cde_fo,GBPINR,9086,OPTCUR,PE,107.5,GBPINR11AUGUST23107.5PE,GBPINR23811107.5PE,GBPINR 11AUG23 107.5 PE,11-08-2023,1,0.0025,107,5,107.5
5819,CDS,cde_fo,GBPINR,9087,OPTCUR,CE,107.75,GBPINR11AUGUST23107.75CE,GBPINR23811107.75CE,GBPINR 11AUG23 107.75 CE,11-08-2023,1,0.0025,107,75,107.75
5820,CDS,cde_fo,EURINR,9088,OPTCUR,PE,84.5,EURINR27JULY2384.5PE,EURINR23JUL84.5PE,EURINR 27JUL23 84.5 PE,27-07-2023,1,0.0025,84,5,84.5
5821,CDS,cde_fo,EURINR,9089,OPTCUR,CE,84.75,EURINR27JULY2384.75CE,EURINR23JUL84.75CE,EURINR 27JUL23 84.75 CE,27-07-2023,1,0.0025,84,75,84.75
5822,CDS,cde_fo,EURINR,9091,OPTCUR,PE,84.75,EURINR27JULY2384.75PE,EURINR23JUL84.75PE,EURINR 27JUL23 84.75 PE,27-07-2023,1,0.0025,84,75,84.75
5823,CDS,cde_fo,EURINR,9092,OPTCUR,CE,85,EURINR27JULY2385CE,EURINR23JUL85CE,EURINR 27JUL23 85 CE,27-07-2023,1,0.0025,85,,85
5824,CDS,cde_fo,USDINR,9099,OPTCUR,PE,80.75,USDINR21JULY2380.75PE,USDINR2372180.75PE,USDINR 21JUL23 80.75 PE,21-07-2023,1,0.0025,80,75,80.75
5825,CDS,cde_fo,USDINR,9100,OPTCUR,CE,81,USDINR21JULY2381CE,USDINR2372181CE,USDINR 21JUL23 81 CE,21-07-2023,1,0.0025,81,,81
5826,CDS,cde_fo,EURINR,9101,OPTCUR,PE,85,EURINR27JULY2385PE,EURINR23JUL85PE,EURINR 27JUL23 85 PE,27-07-2023,1,0.0025,85,,85
5827,CDS,cde_fo,EURINR,9102,OPTCUR,CE,85.25,EURINR27JULY2385.25CE,EURINR23JUL85.25CE,EURINR 27JUL23 85.25 CE,27-07-2023,1,0.0025,85,25,85.25
5828,CDS,cde_fo,GBPINR,9105,OPTCUR,CE,107.25,GBPINR25AUGUST23107.25CE,GBPINR23825107.25CE,GBPINR 25AUG23 107.25 CE,25-08-2023,1,0.0025,107,25,107.25
5829,CDS,cde_fo,GBPINR,9106,OPTCUR,PE,107.25,GBPINR25AUGUST23107.25PE,GBPINR23825107.25PE,GBPINR 25AUG23 107.25 PE,25-08-2023,1,0.0025,107,25,107.25
5830,CDS,cde_fo,USDJPY,9108,OPTCUR,CE,116.5,USDJPY26SEPTEMBER23116.5CE,USDJPY23SEP116.5CE,USDJPY 26SEP23 116.5 CE,26-09-2023,1,0.01,116,5,116.5
5831,CDS,cde_fo,USDJPY,9111,OPTCUR,PE,116.5,USDJPY26SEPTEMBER23116.5PE,USDJPY23SEP116.5PE,USDJPY 26SEP23 116.5 PE,26-09-2023,1,0.01,116,5,116.5
5832,CDS,cde_fo,USDJPY,9113,OPTCUR,CE,117,USDJPY26SEPTEMBER23117CE,USDJPY23SEP117CE,USDJPY 26SEP23 117 CE,26-09-2023,1,0.01,117,,117
5833,CDS,cde_fo,USDJPY,9114,OPTCUR,PE,117,USDJPY26SEPTEMBER23117PE,USDJPY23SEP117PE,USDJPY 26SEP23 117 PE,26-09-2023,1,0.01,117,,117
5834,CDS,cde_fo,EURINR,9116,OPTCUR,CE,93,EURINR04AUGUST2393CE,EURINR2380493CE,EURINR 04AUG23 93 CE,04-08-2023,1,0.0025,93,,93
5835,CDS,cde_fo,USDINR,9117,OPTCUR,PE,81,USDINR21JULY2381PE,USDINR2372181PE,USDINR 21JUL23 81 PE,21-07-2023,1,0.0025,81,,81
5836,CDS,cde_fo,USDINR,9118,OPTCUR,CE,81.25,USDINR21JULY2381.25CE,USDINR2372181.25CE,USDINR 21JUL23 81.25 CE,21-07-2023,1,0.0025,81,25,81.25
5837,CDS,cde_fo,USDJPY,9121,OPTCUR,CE,117.5,USDJPY26SEPTEMBER23117.5CE,USDJPY23SEP117.5CE,USDJPY 26SEP23 117.5 CE,26-09-2023,1,0.01,117,5,117.5
5838,CDS,cde_fo,USDJPY,9122,OPTCUR,PE,117.5,USDJPY26SEPTEMBER23117.5PE,USDJPY23SEP117.5PE,USDJPY 26SEP23 117.5 PE,26-09-2023,1,0.01,117,5,117.5
5839,CDS,cde_fo,USDJPY,9123,OPTCUR,CE,118,USDJPY26SEPTEMBER23118CE,USDJPY23SEP118CE,USDJPY 26SEP23 118 CE,26-09-2023,1,0.01,118,,118
5840,CDS,cde_fo,USDJPY,9124,OPTCUR,PE,118,USDJPY26SEPTEMBER23118PE,USDJPY23SEP118PE,USDJPY 26SEP23 118 PE,26-09-2023,1,0.01,118,,118
5841,CDS,cde_fo,USDJPY,9125,OPTCUR,CE,116.5,USDJPY27DECEMBER23116.5CE,USDJPY23DEC116.5CE,USDJPY 27DEC23 116.5 CE,27-12-2023,1,0.01,116,5,116.5
5842,CDS,cde_fo,USDJPY,9126,OPTCUR,PE,116.5,USDJPY27DECEMBER23116.5PE,USDJPY23DEC116.5PE,USDJPY 27DEC23 116.5 PE,27-12-2023,1,0.01,116,5,116.5
5843,CDS,cde_fo,USDINR,9127,OPTCUR,PE,81.25,USDINR21JULY2381.25PE,USDINR2372181.25PE,USDINR 21JUL23 81.25 PE,21-07-2023,1,0.0025,81,25,81.25
5844,CDS,cde_fo,USDINR,9128,OPTCUR,CE,81.5,USDINR21JULY2381.5CE,USDINR2372181.5CE,USDINR 21JUL23 81.5 CE,21-07-2023,1,0.0025,81,5,81.5
5845,CDS,cde_fo,USDJPY,9129,OPTCUR,CE,117,USDJPY27DECEMBER23117CE,USDJPY23DEC117CE,USDJPY 27DEC23 117 CE,27-12-2023,1,0.01,117,,117
5846,CDS,cde_fo,USDJPY,9130,OPTCUR,PE,117,USDJPY27DECEMBER23117PE,USDJPY23DEC117PE,USDJPY 27DEC23 117 PE,27-12-2023,1,0.01,117,,117
5847,CDS,cde_fo,USDINR,9131,OPTCUR,PE,81.5,USDINR21JULY2381.5PE,USDINR2372181.5PE,USDINR 21JUL23 81.5 PE,21-07-2023,1,0.0025,81,5,81.5
5848,CDS,cde_fo,USDINR,9132,OPTCUR,CE,81.75,USDINR21JULY2381.75CE,USDINR2372181.75CE,USDINR 21JUL23 81.75 CE,21-07-2023,1,0.0025,81,75,81.75
5849,CDS,cde_fo,USDINR,9133,OPTCUR,PE,81.75,USDINR21JULY2381.75PE,USDINR2372181.75PE,USDINR 21JUL23 81.75 PE,21-07-2023,1,0.0025,81,75,81.75
5850,CDS,cde_fo,USDINR,9134,OPTCUR,CE,82,USDINR21JULY2382CE,USDINR2372182CE,USDINR 21JUL23 82 CE,21-07-2023,1,0.0025,82,,82
5851,CDS,cde_fo,EURINR,9135,OPTCUR,PE,93,EURINR04AUGUST2393PE,EURINR2380493PE,EURINR 04AUG23 93 PE,04-08-2023,1,0.0025,93,,93
5852,CDS,cde_fo,GBPINR,9136,OPTCUR,CE,107.75,GBPINR26SEPTEMBER23107.75CE,GBPINR23SEP107.75CE,GBPINR 26SEP23 107.75 CE,26-09-2023,1,0.0025,107,75,107.75
5853,CDS,cde_fo,GBPINR,9137,OPTCUR,PE,107.75,GBPINR26SEPTEMBER23107.75PE,GBPINR23SEP107.75PE,GBPINR 26SEP23 107.75 PE,26-09-2023,1,0.0025,107,75,107.75
5854,CDS,cde_fo,GBPINR,9138,OPTCUR,CE,107.5,GBPINR25AUGUST23107.5CE,GBPINR23825107.5CE,GBPINR 25AUG23 107.5 CE,25-08-2023,1,0.0025,107,5,107.5
